EnsemblGeneID,GeneID,Gene_symbol,RHC4240__Epithelial__2749FE,RHC4273__Epithelial__2749FE,RHL2799__Bcell__7DEA7B,RHL2806__Epithelial__2749FE,RHL2809__Epithelial__2749FE,RHL2821__Epithelial__2749FE,RHL2834__Epithelial__2749FE,RHL2844__Epithelial__2749FE,RHL2850__Epithelial__2749FE,RHL2856__Epithelial__2749FE,RHC5859__Epithelial__2749FE,RHC5866__Epithelial__2749FE,RHC5870__Epithelial__2749FE,RHC5876__Epithelial__2749FE,RHC5885__Epithelial__2749FE,RHC5887__Epithelial__2749FE,RHC5891__Epithelial__2749FE,RHC5901__Epithelial__2749FE,RHC5904__Epithelial__2749FE,RHC5909__Epithelial__2749FE,RHC5915__Epithelial__2749FE,RHC5920__Epithelial__2749FE,RHC5923__Epithelial__2749FE,RHC5931__Epithelial__2749FE,RHC5935__Epithelial__2749FE,RHC5936__Epithelial__2749FE,RHC5938__Epithelial__2749FE,RHC5941__Epithelial__2749FE,RHC6058__Epithelial__2749FE,RHC6074__Epithelial__2749FE,RHC6092__Epithelial__2749FE,RHC6094__Epithelial__2749FE,RHC6103__Epithelial__2749FE,RHC6106__Epithelial__2749FE,RHC6113__Epithelial__2749FE
ENSG00000006118,54972,TMEM132A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006125,163,AP2B1,15.2593,0,0,0.906805,0,0,131.096,0,0,14.9045,0,0,0,0,503.689,0.44339,34.5542,0,1.22592,13.0201,4.61878,11.2282,0,25.0967,79.3279,5.50102,0,1316.19,0,0,0,25.0491,0,0,0
ENSG00000006128,6863,TAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006194,10127,ZNF263,55.1758,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5235,0,5.14123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006210,6376,CX3CL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006282,64847,SPATA20,0,0,0,0,0,7.00376,0,0,0,0,0,0,0,0,0,22.3979,5.5197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006283,8913,CACNA1G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006327,51330,TNFRSF12A,0,0,0,0,13.6777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5594,0,19.3036,0,0,0
ENSG00000006377,1750,DLX6,0,0,0,0,0,0,0,0,0,0,2.4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006432,4293,MAP3K9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13822,0,0,0.515991,0,0,0,7.3451,0,0,0,0.330019,0
ENSG00000006451,5898,RALA,0,0,0,0,40.9715,0,157.824,44.6442,0,0,1010.89,0,0,48.3697,0,1.6522,0,0,0,0,0,0,399.107,0,107.837,0,0,0,26.8209,156.074,0,0,90.8987,0,0
ENSG00000006453,55971,BAIAP2L1,0,0,0,0,10.3686,44.632,178.491,0,5.45301,4.1996,6.24683,0,0,0,0,0,0.190665,0,0,0,0,35.4811,36.5366,0,13.5559,0,0,0,0,0,0,0,0,0,14.4929
ENSG00000006459,80853,JHDM1D,0.254236,0,0,0,0,0,103.9,29.9446,0,0,0.193725,0,0,0.117471,0,0,0,0.626427,45.1146,0,0,0,0,0,0.304538,0,0,0,0,0,0.630335,1.35665,0,0,0
ENSG00000006468,2115,ETV1,2.96732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9036,0,0,0,0
ENSG00000006530,55750,AGK,0,0,0,0,0,0,0,0,0,83.6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92805,0,0,8.34558,45.9299,0,0
ENSG00000006534,221,ALDH3B1,0,0,0,0,0,0,0,3.44171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39731,0,0,0,0,0
ENSG00000006555,55001,TTC22,0,0,0,198.042,0,0,0,84.87,170.254,128.094,2.12903,0,103.181,0,0,0,204.244,0,8.62549,7.48903,16.8377,205.514,0,606.63,0,289.349,0,0,0,13.3049,0,46.2914,0,0,0
ENSG00000006576,57157,PHTF2,0,0,0,0,0,0,503.99,0,0,0,0,0,0,0,0,0,0,0.719944,0,0,0.292204,0,0,0,0,0,0,0,0,0,0,2.3413,0,0,0
ENSG00000006606,10344,CCL26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006607,9855,FARP2,40.0035,28.228,0,0,0,0,0,38.091,0,0,3.2573,0.538779,23.7789,0,0,0,78.5645,0.833572,0.794753,0.436221,0,0,0,0,0.812899,0,0,3.82143,1.70181,0,0,0,0,0,19.423
ENSG00000006611,10083,USH1C,0,0,0,249.646,24.9794,103.062,3.5049,0,178.453,53.3511,711.651,50.4027,0,0,3.06927,19.3281,53.5444,55.3986,4.51071,188.961,542.648,11.1291,2.34558,19.912,120.184,22.0919,96.5654,0,3139.74,0,0,6.02169,24.7246,302.835,0
ENSG00000006625,79017,GGCT,96.4196,15.1969,0,0,0,0,0,0,0,0,9.41724,1.44384,2.85091,2.12142,0,111.67,0,0,0,4.19463,0,3.44435,1.97183,0,0,0,0,0,0,0,0,0,0,0,3.59002
ENSG00000006634,10926,DBF4,0,0,0,79.0093,0,0,3.18927,0,0,0,0,0,0,0,0,0,12.4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5209,0,0,0
ENSG00000006638,6915,TBXA2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006652,3475,IFRD1,468.574,0,0,153.516,0,70.7547,16.7782,5.68784,61.2543,762.715,119.013,0,129.101,841.455,0,0,48.8597,20.1355,4.20209,0,120.488,41.7904,0,0,0.726261,1.67588,6.76245,0,1.63175,6.7352,0,0,45.8998,21.8502,0
ENSG00000006659,56891,LGALS14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006695,1352,COX10,39.5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32687,0,0,0,0,0,0,2.01533,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006704,9569,GTF2IRD1,0,0,0,0,338.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006712,54623,PAF1,5.68781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006715,27072,VPS41,0,0,0,0,0,0,0,0,0,521.976,0,0,0,0,0,0,0,0,0,0,14.1698,11.1296,0.102966,0,0,0,0,0,0,0,0,40.5385,6.23605,0,0
ENSG00000006740,9912,ARHGAP44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1242,0,0,0,0,52.162,14.2619,0,0,0,0
ENSG00000006744,60528,ELAC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134.21,0,0,0,0.912683,0,0,0,4.91487,0,0,0,0,0
ENSG00000006747,85477,SCIN,0,102.893,0,336.758,772.989,150.747,555.789,92.9065,53.9526,851.666,1.14911,0,236.935,0,46.0526,124.262,6.73268,37.2947,278.86,387.553,150.462,0.258412,102.558,6.17351,0,565.284,0,0,116.491,90.9261,74.7308,1087.34,122.774,76.3572,189.506
ENSG00000006756,414,ARSD,1.63351,0,0,0,21.3861,0,0,0,0,7.69651,0,0,0,0,0,326.323,111.32,0,0,0,0,4.68324,0,0,39.4118,1.75317,0,0,0,0,0,0.133807,0,6.41499,0
ENSG00000006757,8228,PNPLA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006788,8735,MYH13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006831,79602,ADIPOR2,1.58117,0,0,78.5711,9.28172,2.21962,31.959,0,0,266.152,0,0,14.6562,0,133.867,0,11.4371,0,0,0,49.2988,0,1.93435,1.11547,59.1093,377.664,2.09902,0,4.8854,15.6197,0,0,0,0,0
ENSG00000006837,51265,CDKL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007001,151531,UPP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007038,10942,PRSS21,0,0,26.3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007047,57787,MARK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007062,8842,PROM1,0,102.558,0,0,0,0,21.9458,225.08,0,63.0954,30.8766,0,135.82,1615.08,0,0.951842,0,162.478,8.67679,0,0,388.186,0.296705,0.354177,0,0,0,0,43.8568,8.74466,1.98474,1.18463,0,0,0
ENSG00000007080,115098,CCDC124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09936,2.75335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007129,90273,CEACAM21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007168,5048,PAFAH1B1,310.277,34.8389,0,12.5636,82.4599,0,12.8415,0,710.395,1.80031,0,0,0,11.2557,0,36.2161,11.0696,74.3632,0,0,0,0,0,0,3.36169,1.5996,0,0,3.06084,308.379,0,76.4075,1786.42,13.4304,0
ENSG00000007171,4843,NOS2,0,0,0,0,0,0,0,0,0,1.20261,0,0,0,0,0,0,0.251465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81859,0,0
ENSG00000007174,1770,DNAH9,0,0,0,0,0,0,0,0,0,0,5.43357,0,0,0,0,0,0,0,0,0.0441053,0,4.51269,0,11.1894,0,0,0,0,2.47798,0,3.17317,0,30.0468,0,0
ENSG00000007202,9703,KIAA0100,0.826282,0,0,0,0,0,78.5352,0,0,0,0,0,0,0,0,3.2958,120.426,0,7.35773,0,27.3944,3.05426,0,0,0,0.82553,0,0,0.808288,0,0,0,0,6.31517,0
ENSG00000007216,9058,SLC13A2,0,0,0,0,0,0,0,221.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007237,8522,GAS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007255,79090,TRAPPC6A,64.6972,0,0,0,0,0,0,0,0,0,0,1254.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.161,0,0,0,0,0,0,0
ENSG00000007264,4145,MATK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007306,1087,CEACAM7,153.935,3123.89,0,5153.33,1206.52,1349.78,0,6546.3,3605.37,3392.97,3484.44,2020.22,1402.7,1302.25,1569.38,306.837,2747.61,3852.5,1366.89,4876.79,2174.11,362.116,2655.37,5085.05,138.044,1510.04,14.3804,26.4974,232.545,13.6472,171.979,2010.16,410.634,88.5462,2065.14
ENSG00000007312,974,CD79B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007314,6329,SCN4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007341,54879,ST7L,0,0,0,0,0,0,0,0,0,0,0,0,1.72514,0,0,0,0,0.194272,0,0,12.5981,0,0,0,0,10.5552,0,0,5.28697,0,0,0,0,0,0
ENSG00000007350,8277,TKTL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007372,5080,PAX6,11.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76511,0,0,50.9548,0,0,0,0,0,0,0
ENSG00000007376,113000,RPUSD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007384,64285,RHBDF1,0,0,0,0,0,0,91.0434,10.9303,2.44732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9024,0,0,0,121.461,20.6562,0,0,0,0
ENSG00000007392,55692,LUC7L,0,94.1052,0,286.429,0,0,0,0,0,0,0,0,0,0,0,0,1.96744,0,4.50277,0,0,0,631.941,0,0,0,0,0,0,1.90788,0,11.9653,0,0,0
ENSG00000007402,9254,CACNA2D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007516,8938,BAIAP3,0,0,0,0,0,0,0,0,0,0,3.82162,0,0,0,0.712299,0,0,0,0,0,0,0.469253,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007520,115939,TSR3,0,0,0,0,0,0,0,0,0,0,19.8178,0,5.16003,0,71.4575,0,0,0,0,0,0,31.9414,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007541,9091,PIGQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29581,0
ENSG00000007545,57585,CRAMP1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73,0,12.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007866,7005,TEAD3,0,0,0,12.7124,0,3.36905,5.38786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4334,45.5003,0,0
ENSG00000007908,6401,SELE,0,0,0,0,0,0,0,0,0,0,7.33204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007923,55735,DNAJC11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007933,2328,FMO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007944,29116,MYLIP,0,0,0,0,0,0,0,0,0,0,145.347,0,0,0,0,3.78913,0,0,0,0,0,0.965509,0,0,0,0,0,0,99.2699,0,0,0,0,0,0
ENSG00000007952,27035,NOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36515,0,0,0,1.04007,0,6.94306,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007968,1870,E2F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603118,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008018,5689,PSMB1,0,0,0,3.12088,12.7439,60.9833,184.688,0,44.5519,242.101,7.42203,0,2.95047,268.207,2.32222,444.821,276.673,148.775,0,1609.15,29.9345,0,174.037,16.1693,1.32526,302.651,199.211,0,3.80681,1478.07,0,45.3275,0,0,0
ENSG00000008056,6853,SYN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008083,3720,JARID2,0,0,0,0,0,41.0524,0,0,0,0,0.797175,0,0,0,0,0,17.8868,77.1025,0,0,0,0,0.454078,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008086,6792,CDKL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008118,57172,CAMK1G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008128,728642,CDK11A,664.971,372.284,0,31.2099,69.0584,0,200.88,23.8077,63.0807,181.011,463.087,31.345,330.612,0,0,3.13424,15.1413,0,8.0629,0,8.29678,12.5615,8.05295,390.061,52.1035,8.48484,0,0,111.989,600.941,11.4971,0,7.29817,224.373,8.16552
ENSG00000008130,65220,NADK,0,0,0,11.1287,0,5.86789,0,8.91603,3.96524,0,3.67953,7.83241,1.0054,0,167.952,0,0,0,0,8.64201,4.28541,0.43075,0,28.2526,0,0,0,0,20.9261,98.1118,5.53027,0,5.7698,0,0
ENSG00000008196,7021,TFAP2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008197,83741,TFAP2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008226,9940,DLEC1,0,0,0,0,0,0,0,0,0,0,0,113.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008256,9265,CYTH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008277,53616,ADAM22,0,0,0,0,0,0,9.79701,0,0,3.18739,0,0,0,0,0,0,3.65389,33.2464,0.642395,0,0,0,18.3778,0,0.0660046,0,0,0,9.19813,0.497568,1078.27,0,0,0,0
ENSG00000008282,6856,SYPL1,146.913,0,0,671.426,0,35.553,21.3112,0,0,181.822,0,0.30182,169.452,13.7912,0,0,32.8809,0,0,0,0,12.013,8.20852,0.22431,0,0.440403,0,0,0,0,0,36.7984,0,0,0
ENSG00000008283,1534,CYB561,0,0,0,0,0,0,0,0,71.2251,0,20.2282,0,0,0,156.084,0.457146,0,0,0,1.14957,0,0.331085,0,6.44028,0.552494,9.35053,41.3063,0.686171,0,37.4164,0,0.243011,0,0,0
ENSG00000008294,9043,SPAG9,0,2.50371,0.972352,0.659784,0,0,28.3411,36.6103,157.109,369.45,11.3671,0,139.808,0,0,1.26537,346.737,0,0,0,0,17.1419,0,0,0,0.224141,0,0.089355,81.0519,0,2.57588,0,0,0.892283,0
ENSG00000008300,1951,CELSR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8848,0,0.53578,0,0,0,0,0,0,0,0,0,0
ENSG00000008311,10157,AASS,0.767043,0.662814,0,2.53554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154146,0,0,0,0,0,0,3.32504,0,0,0,0,0.172264,0,0,0
ENSG00000008323,55200,PLEKHG6,17.2984,0,0,27.7475,0,100.085,0,0,20.7408,16.0338,0,0,0,0,0,7.08047,329.916,0,72.9849,0,2.85548,0,0,2.14205,0,170.541,14.2685,0,14.5647,40.4866,0,2.37085,32.2875,0,0
ENSG00000008324,51188,SS18L2,500.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.296,2.71115,0,0,0,0,36.2666,0,0,21.3951,0,0,0,0,0,0
ENSG00000008382,84954,MPND,0,0,0,0,0,78.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31242,205.601,0,0,0,0,0,0,0,53.8739,0,0,0,0,0
ENSG00000008394,4257,MGST1,25.83,0,0,0,0,0,0,0,26.5924,256.216,32.5869,11.5622,3.09692,64.0932,6.63249,2.99747,396.76,154.011,0,3.9673,43.5353,310.628,6.48725,1.05731,0,0.532612,19.6356,7.08349,0,3.40504,0,150.298,0,0,0
ENSG00000008405,1407,CRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.846,0,0,0,0,0,0,0.196232,0,0.914447,0
ENSG00000008438,8993,PGLYRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008441,4784,NFIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008513,6482,ST3GAL1,0,5.49181,0,0,0,0,0,0,63.1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.134,0,0,0,0,0,0,0
ENSG00000008516,64386,MMP25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008517,9235,IL32,1.94251,1616.3,0,0,0,793.809,0,967.049,310.592,378.303,413.574,4.87209,296.688,0,8.95397,101.533,111.444,393.501,10.2569,237.957,106.219,0,0,5.99963,122.313,382.343,109.827,38.7477,282.52,6.38307,0,4.75015,83.2811,107.854,0
ENSG00000008710,5310,PKD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008735,23542,MAPK8IP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008838,9862,MED24,0,0,0,0,0,0,130.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.554,74.1941,0,4.12228,0,0,0,0,0,0,0
ENSG00000008853,23221,RHOBTB2,2.67062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008869,54497,HEATR5B,3.41854,0,0,0,0,0,0,223.574,0,2.25833,9.53364,0.193764,0,0,0,0,0.253435,0,0.496765,0,0,0,0,0,0,2.66772,0,0,0.908606,2.34021,0,0.314214,1.23248,12.9211,0
ENSG00000008952,7095,SEC62,244.209,0,330.703,521.552,22.1021,0,517.39,456.572,101.402,516.819,765.684,68.6271,117.82,76.6103,0,10.4627,501.418,1004.79,19.343,1173.22,44.3248,1211.88,604.093,704.365,610.354,708.289,0,0,7.61006,57.4709,0,92.5676,0,0,186.955
ENSG00000008988,6224,RPS20,502.247,1.2835,188.84,329.237,271.236,0,87.9099,0,0,61.7836,0,28.0166,21.9285,1137.94,92.626,47.0613,1078.06,1213.31,1.12903,1266.75,16.6703,106.582,12.7794,11.9748,49.0336,1555.26,82.8806,2257.71,0,319.004,0,134.34,103.958,1.88897,0
ENSG00000009307,7812,CSDE1,240.813,356.43,37.1611,239.052,65.6077,164.93,67.2747,0,8.16134,0,140.334,3.5376,0,5.01183,1.37082,12.1779,34.7454,10.1469,2.35302,6.26666,53.1277,11.5114,73.6394,12.4773,14.2696,25.5513,78.1315,60.0854,242.252,5.53242,80.6452,3.57694,94.9678,57.7704,0
ENSG00000009335,9690,UBE3C,416.617,0,0,0,0,0,0,0,0,0,0,0.29139,2.70487,0,0,0.975864,62.1559,0,3.82892,0,0,0.130397,0,0,3.69498,219.195,0,0,0,0,0,11.3459,0,0,0
ENSG00000009413,5980,REV3L,29.3655,1.78484,0,0,0,0,0,0,0,5.77138,3.629,0,0,0,0,0,0,0.267256,0.10866,42.1633,0,0,0,0.066191,81.8271,0,0,0,0,1.8999,0,0,0,3.12794,0
ENSG00000009694,10178,TENM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572078,0,0,0,0,0,0,0.297862,0
ENSG00000009709,5081,PAX7,0,0,0,0,0,0,1.26635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009724,10747,MASP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009765,389434,IYD,0,0,0,0,0,0,0,0,0,0,1.85887,0,1.07744,0,10.8892,103.843,0,0,0,0.189647,0,0,0.309839,0,0,0,0,0,0,1.25283,0,0,0,0,0
ENSG00000009780,199870,FAM76A,0,87.6182,0,2.60787,0,31.377,0,0,0,0,0,0,0,0,0,0,43.6781,0.578345,0,0.187681,7.76147,0,0,0,0,1.27231,3.84573,19.2783,0,0,0,88.3355,0,0,0
ENSG00000009790,80342,TRAF3IP3,0,17.5488,0,0,0,0,4.38766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8804,0,0,0,0,502.04,0,0
ENSG00000009830,29954,POMT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.43,0,0
ENSG00000009844,51534,VTA1,0,0.162767,8.24734,0,0,273.204,0,0,0,22.741,1.79082,0,0,0,0,3.54188,0,0,12.171,0.0390047,352.924,0,0,0.508292,0,0.996616,0,0,0.243205,0,0,0,0,0.202181,0
ENSG00000009950,51085,MLXIPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009954,9031,BAZ1B,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,1.9321,13.2326,0.198759,0.25302,0.286252,32.656,0.388025,1.49467,405.442,0.387034,0,0,0,17.9901,0,0,0,0,86.2155,0
ENSG00000010017,10048,RANBP9,3.98622,0,0,0,0,0,21.0086,0,0,91.3154,214.262,0,0,0,0,0,0,0,0.734652,2.70957,0,0,0,0,0,0,0,0,0,32.8052,0,0,0,0,0
ENSG00000010030,51513,ETV7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010072,83932,SPRTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4921,0,1.01461,9.032,0,0,0
ENSG00000010165,51603,METTL13,0,0,0,0,0,0,0,54.682,0,0,0,0,210.967,0,1.18888,0,1.0267,0,0,0,0,0,0,0,0,0,0,2.75094,0,0,0,0.207364,0,0,0
ENSG00000010219,8798,DYRK4,320.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.506,0,0
ENSG00000010244,7756,ZNF207,0.0556451,66.2987,0,0,5.26467,184.536,531.09,0,0,30.7075,37.9018,28.2999,0,0,0.451597,0.591575,8.89692,0,8.22536,0,56.2622,0.0229677,0,1.53428,0.198745,528.332,0.462786,0.647089,5.6524,3.76198,0,0.0249604,0,0,190.572
