EnsemblGeneID,GeneID,Var1,RHC3555__Bcell__#7DEA7B,RHC3557__Bcell__#7DEA7B,RHC3562__Bcell__#7DEA7B,RHC3594__Bcell__#7DEA7B,RHC3596__Bcell__#7DEA7B,RHC3600__Bcell__#7DEA7B,RHC3602__Bcell__#7DEA7B,RHC3633__Bcell__#7DEA7B,RHC4079__Fibroblast__#FB4E09,RHL2786__Bcell__#7DEA7B
ENSG00000215021,11331,chr12:7072407-7178336_PHB2_ENSG00000215021.4,0,12.2003,0,0,0,0,0,0,672.882,8.24369
ENSG00000215022,100130357,chr6:12717892-13328815_RP1-257A7.4_ENSG00000215022.3,8.66544,0,0,0,7.43254,15.7819,0,0,0,0
ENSG00000215029,100996648,chrX:101615315-101726732_TCP11X2_ENSG00000215029.4,0,37.7451,0,0,0,0,0,0,0,0
ENSG00000215039,678655,chr12:6548166-6580153_CD27-AS1_ENSG00000215039.2,0,0,0.568169,5.26799,0,0,0,0,0,0
ENSG00000215041,84461,chr17:7210317-7232712_NEURL4_ENSG00000215041.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215045,392862,chr7:6537092-6591067_GRID2IP_ENSG00000215045.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215067,100506713,chr17:6757179-6922978_AC027763.2_ENSG00000215067.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215068,153684,chr5:43014515-43192123_AC025171.1_ENSG00000215068.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215112,401507,chr9:39371061-39376913_FAM74A5_ENSG00000215112.6,0,0,0,0,0,0,0,0,0,0
ENSG00000215113,100132994,chrX:70983139-70987054_CXorf49B_ENSG00000215113.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215114,137886,chr8:59323822-59364060_UBXN2B_ENSG00000215114.3,0.645592,0,0,0,0,0,0.0532798,0,0,0
ENSG00000215115,100130361,chrX:70934220-70938135_CXorf49_ENSG00000215115.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215117,26138,chr8:58192101-58197290_LINC00588_ENSG00000215117.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215126,644019,chr9:42668607-42714962_CBWD7_ENSG00000215126.6,7.91215,8.2609,0,7.38695,400.64,5.69568,0.313127,1.78057,0,43.9717
ENSG00000215131,646174,chr16:3415098-3627401_C16orf90_ENSG00000215131.6,0,0,0,0,0,0,0,0,0,0
ENSG00000215146,441666,chr10:42827313-42863422_RP11-313J2.1_ENSG00000215146.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215148,360226,chr16:2848485-2855148_PRSS41_ENSG00000215148.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215154,652276,chr16:2653350-2693297_AC141586.5_ENSG00000215154.2,0,0.810559,0,0,0,0,0,0,0,2.1818
ENSG00000215162,100996279,chrX:68399399-68429767_LINC00269_ENSG00000215162.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215174,286430,chrX:57703499-57706693_RP13-487C10.1_ENSG00000215174.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215182,4586,chr11:1151579-1162361_MUC5AC_ENSG00000215182.6,0,103.423,0,0,0,0,0,0,0,0
ENSG00000215183,692094,chr9:35696944-35758572_MSMP_ENSG00000215183.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215186,55889,chr15:72947078-72958735_GOLGA6B_ENSG00000215186.6,0,0,0,0,0,0.562244,0,0,0,0
ENSG00000215187,730112,chr9:35490123-35563896_FAM166B_ENSG00000215187.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215193,55670,chr22:18559292-18629321_PEX26_ENSG00000215193.8,0,0.102737,0,0,0,0.0410719,0,0.910819,0.586484,0
ENSG00000215203,389207,chr4:42895283-43032675_GRXCR1_ENSG00000215203.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215217,134121,chr5:7830490-7906138_C5orf49_ENSG00000215217.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215218,134111,chr5:6448735-6495022_UBE2QL1_ENSG00000215218.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215241,101927905,chr12:8385107-8395544_RP11-266K4.9_ENSG00000215241.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215244,399715,chr10:6319649-6377944_RP11-563J2.2_ENSG00000215244.2,0,0,0,0,0,0.326177,0,0,0,0
ENSG00000215246,100506688,chr5:987294-997423_RP11-43F13.3_ENSG00000215246.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215251,60493,chr20:3087558-3140842_FASTKD5_ENSG00000215251.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215252,440270,chr15:34671268-34880704_GOLGA8B_ENSG00000215252.7,7.89619,4.57915,201.834,4.27975,6.95947,0,0.660718,2.01617,0,0
ENSG00000215256,55449,chr14:24407939-24475617_DHRS4-AS1_ENSG00000215256.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215262,157855,chr8:36641841-36793646_KCNU1_ENSG00000215262.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215271,57594,chr14:23654524-23795394_HOMEZ_ENSG00000215271.6,0,0,0,0.699111,0,0,0,0,0,0
ENSG00000215274,102724473,chrX:49160147-49176323_GAGE10_ENSG00000215274.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215277,100507650,chr14:23654524-23795394_C14orf164_ENSG00000215277.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215301,1654,chrX:41192650-41223725_DDX3X_ENSG00000215301.5,55.3793,0,0,149.386,10.2799,149.837,0.984664,0,10.6587,71.4733
ENSG00000215305,64601,chr20:2815959-3019722_VPS16_ENSG00000215305.5,0,0,0,0,0.39047,0,0,0.556628,0,0
ENSG00000215343,728957,chr8:11961897-11973025_ZNF705D_ENSG00000215343.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215356,100132396,chr8:7783858-7812271_ZNF705B_ENSG00000215356.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215367,100379220,chr4:1107426-1147514_TMED11P_ENSG00000215367.6,0,0,0,0,0,0,0,0,0,0
ENSG00000215372,100131980,chr8:7213038-7243080_ZNF705G_ENSG00000215372.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215375,4636,chr4:666224-683230_MYL5_ENSG00000215375.2,0,28.627,0,0,0,0,0,0,0,0
ENSG00000215397,85508,chr20:627258-656823_SCRT2_ENSG00000215397.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215403,100506241,chr22:37361288-37364213_LL22NC01-81G9.3_ENSG00000215403.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215417,407975,chr13:92000073-92006833_MIR17HG_ENSG00000215417.6,0,0,0,0,0,0,0,0,0,0
ENSG00000215421,55628,chr18:72259009-72777627_ZNF407_ENSG00000215421.5,0,0,0,0,0,0,0.700612,0,0,0
ENSG00000215424,114044,chr21:47649130-47706211_MCM3AP-AS1_ENSG00000215424.5,2.50199,0,0,0,0.0798403,0,0,0,0,0
ENSG00000215440,79716,chr20:57226327-57294294_NPEPL1_ENSG00000215440.7,0,0,0,0,0,0,0,0,0,0
ENSG00000215454,386672,chr21:45917774-46131495_KRTAP10-4_ENSG00000215454.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215455,386677,chr21:45917774-46131495_KRTAP10-1_ENSG00000215455.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215458,284837,chr21:45225638-45232448_AP001053.11_ENSG00000215458.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215472,100526842,chr18:47008027-47018906_RPL17-C18orf32_ENSG00000215472.5,11.6448,2.04663,0.00271071,7.70592,4.16132,0,1.7772,2.16457,17.6118,0.0527841
ENSG00000215474,652991,chr18:44746292-44775554_SKOR2_ENSG00000215474.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215475,283514,chr13:46354404-46425871_SIAH3_ENSG00000215475.3,0,0,0,0,0,0,0.12149,0,0,0
ENSG00000215498,642633,chr22:21522046-21546445_FAM230B_ENSG00000215498.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215529,388795,chr20:31446728-31494679_EFCAB8_ENSG00000215529.8,0,0,0,0,0,0,0,0,0,0
ENSG00000215533,193629,chr21:30565800-31312351_LINC00189_ENSG00000215533.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215545,245930,chr20:29891014-29896388_DEFB116_ENSG00000215545.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215547,245929,chr20:29845466-29847435_DEFB115_ENSG00000215547.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215559,391267,chr21:15281894-15352758_ANKRD20A11P_ENSG00000215559.4,0,0,185.984,24.9123,0,0,0,0,0,0
ENSG00000215560,83863,chrY:24442944-24445023_TTTY5_ENSG00000215560.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215568,128954,chr22:17442825-17489112_GAB4_ENSG00000215568.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215580,286554,chrY:21617316-21665039_BCORP1_ENSG00000215580.6,0,0,0,0,0,0,0,0,0,0
ENSG00000215595,400831,chr20:1184097-1188918_C20orf202_ENSG00000215595.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215612,3166,chr4:8847801-8873543_HMX1_ENSG00000215612.5,0,0,0,0,0,0,1.16785,0,0,0
ENSG00000215644,2642,chr17:79762007-79771889_GCGR_ENSG00000215644.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215695,6248,chr1:15943994-15995539_RSC1A1_ENSG00000215695.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215704,51032,chr1:15783222-15853029_CELA2B_ENSG00000215704.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215712,729515,chr6:157710417-157744633_TMEM242_ENSG00000215712.6,0,100.382,0,0,1.82975,0,0,0,16.4119,13.0201
ENSG00000215717,56900,chr1:109630592-109639556_TMEM167B_ENSG00000215717.5,0,0,0,0,0,0,0,0,0.027658,0
ENSG00000215769,109286553,chr17:62745780-62833272_hsa-mir-6080_ENSG00000215769.4,0,3.88206,0,0,3.47802,0,0,0,0,0
ENSG00000215784,728833,chr1:143896451-143913143_FAM72D_ENSG00000215784.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215788,8718,chr1:6484847-6580121_TNFRSF25_ENSG00000215788.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215790,9906,chr1:1634168-1677431_SLC35E2_ENSG00000215790.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215808,339535,chr1:238643683-238701605_RP11-371I1.2_ENSG00000215808.2,0,0,0,0,0,0,0,0,0,0
ENSG00000215817,643136,chr1:219782858-219786462_ZC3H11B_ENSG00000215817.3,0,0,0,0,6.58462,0,0,7.53037,0,0
ENSG00000215834,116123,chr1:166572911-166600637_FMO9P_ENSG00000215834.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215838,440700,chr1:165631452-165679205_RP11-466F5.6_ENSG00000215838.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215845,100131187,chr1:160965000-161008780_TSTD1_ENSG00000215845.6,29.0105,0,0,497.844,44.0258,0,14.413,0,0,0
ENSG00000215853,126638,chr1:152126070-152131704_RPTN_ENSG00000215853.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215864,343505,chr1:120377387-120387779_NBPF7_ENSG00000215864.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215866,100996702,chr1:113362791-113420493_RP11-426L16.8_ENSG00000215866.3,0,4.45253,0,0,0,0,0,0,0,0
ENSG00000215869,100129138,chr1:104615631-104619709_RP11-364B6.1_ENSG00000215869.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215881,105370369,chr13:112240547-112324955_RP11-65D24.1_ENSG00000215881.3,0,0,0,0,0,0,0,0,0,0
ENSG00000215883,606495,chr1:54598746-54879152_CYB5RL_ENSG00000215883.5,0,0,0,0,0,0,0,0,0,0
ENSG00000215906,646262,chr1:23279535-23291831_LACTBL1_ENSG00000215906.4,0,0,0,0,0,0,0,0,0,0
ENSG00000215908,84809,chr1:16944750-16971178_CROCCP2_ENSG00000215908.5,0,0,0,1.13613,0,0,0,0,0,0
ENSG00000215910,284498,chr1:11821843-11908402_C1orf167_ENSG00000215910.3,0,0,0,0,0,0,0,0,7.42636,0
ENSG00000215912,100287898,chr1:2517929-2718286_TTC34_ENSG00000215912.7,0,0,0,0,0,0,0,0,0,0
ENSG00000215915,219293,chr1:1385068-1405538_ATAD3C_ENSG00000215915.5,0,0,0,0,0,0.372287,0.408245,0,0,0
ENSG00000215930,100126331,chr1:117602924-117650075_MIR942_ENSG00000215930.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215938,100126346,chr1:154127783-154167124_MIR190B_ENSG00000215938.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215939,100126316,chr9:28888876-28888953_MIR873_ENSG00000215939.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215943,100126342,chrX:145078186-145078261_MIR892A_ENSG00000215943.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215952,100126349,chr1:166026673-166136206_MIR921_ENSG00000215952.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215957,100126297,chr14:101507699-101507782_MIR300_ENSG00000215957.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215961,100126354,chr4:111781737-111781803_MIR297_ENSG00000215961.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215966,100126310,chr9:28863623-28863704_MIR876_ENSG00000215966.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215973,100126350,chr2:175936977-176033250_MIR933_ENSG00000215973.1,0,0,0,0,0,0,0,0,0,0
ENSG00000215991,100126336,chr14:23881946-23904927_MIR208B_ENSG00000215991.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216001,100126302,chrX:133674214-133674292_MIR450B_ENSG00000216001.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216005,100126306,chrX:145076301-145076378_MIR888_ENSG00000216005.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216009,100126343,chr5:136953188-137071779_MIR874_ENSG00000216009.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216031,100126296,chr20:57393280-57393368_MIR298_ENSG00000216031.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216035,100126327,chr10:29698330-30025710_MIR938_ENSG00000216035.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216056,100126341,chrX:145109311-145109390_MIR891A_ENSG00000216056.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216058,100126340,chr3:189349204-189615068_MIR944_ENSG00000216058.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216060,100126324,chrX:135614310-135638966_MIR934_ENSG00000216060.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216064,100126304,chrX:145082570-145082649_MIR891B_ENSG00000216064.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216069,100126309,chr8:100025493-100906290_MIR875_ENSG00000216069.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216075,100126303,chrX:145075792-145075869_MIR890_ENSG00000216075.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216077,100126347,chr5:15500304-15939900_MIR887_ENSG00000216077.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216098,100126307,chrX:145078715-145078792_MIR892B_ENSG00000216098.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216099,100126345,chr14:101511493-101518132_MIR889_ENSG00000216099.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216101,100126314,chr6:30539152-30564956_MIR877_ENSG00000216101.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216135,100126334,chr3:10365706-10749716_MIR885_ENSG00000216135.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216141,100126339,chr20:62526517-62567384_MIR941-2_ENSG00000216141.2,0,0,0,0,0,0,0,0,0,0
ENSG00000216171,100302114,chrX:146271221-146271305_MIR513C_ENSG00000216171.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216179,100126308,chr14:101530831-101530915_MIR541_ENSG00000216179.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216191,103504737,chr2:50145642-51259674_AC009234.2_ENSG00000216191.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216192,100126320,chr12:24365354-24365429_MIR920_ENSG00000216192.1,0,0,0,0,0,0,0,0,0,0
ENSG00000216195,100126330,chr20:62526517-62567384_MIR941-3_ENSG00000216195.2,0,0,0,0,0,0,0,0,0,0
ENSG00000216306,160313,chr12:95227922-95228934_KRT19P2_ENSG00000216306.3,0,0,0,0,0,0,0,0,0,0
ENSG00000216490,10437,chr19:18263927-18288927_IFI30_ENSG00000216490.3,46.8099,2.51641,19.1,0,0,0,0,0,0.513086,446.257
ENSG00000216588,147710,chr19:45041044-45222031_IGSF23_ENSG00000216588.4,0,0,0,0,0,0,0,0,0,0
ENSG00000216621,105378052,chr6:150255662-150257918_RP11-244K5.6_ENSG00000216621.4,0,0,0,0,0,0,0,0,0,0
ENSG00000216649,729431,chrX:49315935-49323252_GAGE12E_ENSG00000216649.3,0,0,0,0,0,0,0,0,0,0
ENSG00000216775,730101,chr6:52529945-52533953_RP1-152L7.5_ENSG00000216775.2,0,0,0,0,59.7677,0,0,0,0,0
ENSG00000216863,285780,chr6:6346697-6655216_LY86-AS1_ENSG00000216863.5,0,0,0,0,0,0,0,0,0,0
ENSG00000216895,100506302,chr7:155403924-155574179_AC009403.2_ENSG00000216895.4,0,0,0,0,0,0,0,0,0,0
ENSG00000216921,285095,chr2:242823513-243026289_AC131097.4_ENSG00000216921.3,0,0,0,0,0,0,0,0,0,0
ENSG00000216937,79741,chr10:32735067-33171802_CCDC7_ENSG00000216937.7,0,0,0,0,0,0,0,0,0,0
ENSG00000217128,96459,chr5:130759613-131132710_FNIP1_ENSG00000217128.7,0,0,0,0,0,0,3.34383,0,0,0
ENSG00000217236,100131390,chr2:175199673-175203220_SP9_ENSG00000217236.1,0,0,0,0,0,0,0,0,0,0
ENSG00000217442,644186,chr22:50989540-51001334_SYCE3_ENSG00000217442.3,0,0,0,0,0,0,0,0,0,0
ENSG00000217555,51192,chr16:66586465-66613040_CKLF_ENSG00000217555.8,217.701,0,403.084,0,0,0,16.2147,0,50.2011,30.3764
ENSG00000217801,100288175,chr1:995113-1004735_RP11-465B22.3_ENSG00000217801.5,0,0,0,0,0,0,0,0,0,0
ENSG00000217930,51025,chr16:4364761-4475706_PAM16_ENSG00000217930.3,0,0,0,0,17.8694,0,0,0,0,0
ENSG00000218018,100291105,chr20:55959215-55984389_RP4-800J21.3_ENSG00000218018.2,0,0,0,0,0,0,0,0,0,0
ENSG00000218109,283165,chr11:126225534-126875953_KIRREL3-AS3_ENSG00000218109.3,0,0,0,0,0,0,0,0,0,0
ENSG00000218305,168448,chr7:48959360-48965612_AC006024.4_ENSG00000218305.2,0,0,0,0,0,0,0,0,0,0
ENSG00000218336,55714,chr4:182795590-183724177_TENM3_ENSG00000218336.3,0,6.98323,0,0,0,0,3.3188,0,0,0
ENSG00000218357,101927722,chr22:47857047-47882860_LL22NC03-75H12.2_ENSG00000218357.3,0,0,0,0,0,0,0,0,0,0
ENSG00000218358,646024,chr6:150319154-150326293_RAET1K_ENSG00000218358.2,0,0,0,0,0,0,0,0,0,0
ENSG00000218416,100130449,chr2:241375087-241407493_AC110619.2_ENSG00000218416.3,0,0,0,0,0,0,0,0,0,0
ENSG00000218510,29092,chr1:22351680-22357716_LINC00339_ENSG00000218510.3,0,0,0,0,0,0,0,0,0,0
ENSG00000218739,100505876,chr2:37394962-37551951_AC007390.5_ENSG00000218739.5,0,0,9.32606,3.14192,0,0,0,0,0,0
ENSG00000218819,100129278,chr2:21346788-21366144_TDRD15_ENSG00000218819.3,0,0,0,0,0,0,0,0,0,0
ENSG00000218823,56903,chr7:4836685-4923350_PAPOLB_ENSG00000218823.1,0,0,0,0,0,0,0,0,0,0
ENSG00000218839,654835,chr9:34393-35856_FAM138C_ENSG00000218839.3,0,0,0,0,0,0,0,0,0,0
ENSG00000218891,163033,chr19:56088898-56092211_ZNF579_ENSG00000218891.2,0,0,0,0,0,0,0,0,0,0
ENSG00000219073,23436,chr1:22303513-22325135_CELA3B_ENSG00000219073.3,0,0,0,0,0,0,0,0,0,0
ENSG00000219200,440400,chr17:6757179-6922978_RNASEK_ENSG00000219200.6,0,199.632,0,87.8813,0,17.9984,3.7837,48.0158,114.126,339.197
ENSG00000219435,25858,chr11:64058773-64072242_TEX40_ENSG00000219435.3,0,0,0,0,0,0,0,0,0,0
ENSG00000219438,25817,chr22:48885271-49246724_FAM19A5_ENSG00000219438.4,0,0,0,0,0,0,0,0,0,0
ENSG00000219445,101928254,chr7:124462439-125019375_RP11-3B12.3_ENSG00000219445.2,0,0,0,0,0,0,0,0,0,0
ENSG00000219481,55672,chr1:16888813-16940057_NBPF1_ENSG00000219481.6,0.255549,26.3527,0,0,1.22384,0.878572,0,3.25839,12.8878,0
ENSG00000219545,729852,chr7:7676148-8133902_RPA3-AS1_ENSG00000219545.5,0,0,0,0,0,0.619606,0,0,0,0
ENSG00000219607,648791,chr6:5085719-5087455_PPP1R3G_ENSG00000219607.2,0,0,0,0,0,0,0,0,0,0
ENSG00000219626,375190,chr2:24299395-24424567_FAM228B_ENSG00000219626.4,0,83.7797,0,0,0,3.02985,0,0,266.976,0
ENSG00000219665,101928464,chr19:12098431-12167127_CTD-2006C1.2_ENSG00000219665.4,0,131.255,7.37614,0,0,515.496,0,0,0,0
ENSG00000219926,102723968,chr13:64402972-64418258_RP11-394A14.2_ENSG00000219926.6,0,0,0,0,0,0,0,0,0,0
ENSG00000220008,645191,chr19:2289773-2308156_LINGO3_ENSG00000220008.2,0,0,0,0,0,0,0,0,0,0
ENSG00000220161,400579,chr17:18314472-18317694_RP1-37N7.3_ENSG00000220161.4,0,0,0,0,0,0,0,0,0,0
ENSG00000220201,100125288,chr19:10415478-10444316_ZGLP1_ENSG00000220201.3,0,0,0,0,0,0,0,0,0,0
ENSG00000220205,6844,chr17:8043789-8066864_VAMP2_ENSG00000220205.4,0,12.367,0,0,0,0,0,0,0,34.1561
ENSG00000220575,100128264,chr7:154858776-154877459_HTR5A-AS1_ENSG00000220575.3,0,0,0,0,0,0,0,0,0,0
ENSG00000220721,442179,chr6:28041093-28042011_OR1F12_ENSG00000220721.1,0,0,0,0,0,0,0,0,0,0
ENSG00000220891,648691,chr22:22890122-22909007_LL22NC03-63E9.3_ENSG00000220891.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221017,100302255,chr19:54175221-54175294_MIR1323_ENSG00000221017.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221025,100302229,chr17:79008947-79156964_MIR1250_ENSG00000221025.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221028,100302158,chr1:201592012-201853422_MIR1231_ENSG00000221028.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221033,100302184,chr15:65032090-65067786_MIR1272_ENSG00000221033.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221036,100422837,chr14:101496388-101496466_MIR1193_ENSG00000221036.3,0,0,0,0,0,0,0,0,0,0
ENSG00000221039,100302118,chr22:20228937-20270769_MIR1286_ENSG00000221039.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221052,100302202,chr15:52408770-52587995_MIR1266_ENSG00000221052.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221055,100302128,chr2:114340535-114340673_MIR1302-3_ENSG00000221055.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221063,100302150,chr10:64926980-65226323_MIR1296_ENSG00000221063.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221065,100422845,chr15:34671268-34880704_MIR1233-2_ENSG00000221065.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221066,692214,chr16:70557690-70608820_SNORD111_ENSG00000221066.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221091,100302146,chr20:49202644-49308065_MIR1302-5_ENSG00000221091.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221102,100124539,chr14:91336798-91691976_SNORA11B_ENSG00000221102.1,0,0,0,0,0,0,0,170.528,0,0
ENSG00000221116,692213,chr20:2632790-2639039_SNORD110_ENSG00000221116.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221120,100187716,chr3:183851806-184402546_MIR1224_ENSG00000221120.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221164,109617000,chr10:74870216-75118617_SNORA11_ENSG00000221164.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221176,100302175,chr8:128806778-129113499_MIR1207_ENSG00000221176.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221187,100313772,chrX:94318139-94318225_MIR548M_ENSG00000221187.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221190,100422985,chrX:154611748-154613449_MIR1184-2_ENSG00000221190.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221200,100302208,chr17:2627713-2652714_MIR1253_ENSG00000221200.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221203,100302279,chr1:68167148-68698803_MIR1262_ENSG00000221203.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221214,100313921,chr10:112679300-112773425_MIR548E_ENSG00000221214.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221227,100302270,chr4:182795590-183724177_MIR1305_ENSG00000221227.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221230,100302275,chr11:94152894-94232749_MIR548L_ENSG00000221230.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221238,100302268,chr2:70480049-70480137_MIR1285-2_ENSG00000221238.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221240,100302172,chr2:180306708-180726232_MIR1258_ENSG00000221240.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221241,692202,chr19:51300960-51308186_SNORD88A_ENSG00000221241.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221251,100302148,chr3:163889258-163889344_MIR1263_ENSG00000221251.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221261,100302281,chr8:129162361-129162434_MIR1208_ENSG00000221261.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221263,100302288,chr5:100142638-100238970_MIR548P_ENSG00000221263.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221264,100302112,chr3:71003843-71633140_MIR1284_ENSG00000221264.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221265,100302193,chr4:101944565-102270040_MIR1255A_ENSG00000221265.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221269,100302223,chr9:99918851-100140806_MIR1302-8_ENSG00000221269.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221273,100302280,chr11:64126619-64139687_MIR1237_ENSG00000221273.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221275,100302277,chr4:9557788-9557937_MIR548I2_ENSG00000221275.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221287,100302134,chr5:132496129-132948255_MIR1289-2_ENSG00000221287.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221288,100313824,chr2:132905163-133015542_MIR663B_ENSG00000221288.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221296,100422849,chr4:174053078-174250845_MIR548T_ENSG00000221296.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221303,677845,chr14:81641795-81687721_SNORA79_ENSG00000221303.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221305,100302186,chr8:7946462-7946611_MIR548I3_ENSG00000221305.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221325,100302113,chr7:36893960-37488852_MIR1200_ENSG00000221325.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221331,100313841,chr10:12391480-12877545_MIR548Q_ENSG00000221331.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221333,100313770,chr11:70116805-70282690_MIR548K_ENSG00000221333.1,0,0,0,0,0,0,0,0,0,0
