EnsemblGeneID,GeneID,Var1,RHC3869__Epithelial__#2749FE,RHC4746__Epithelial__#2749FE,RHC4760__Epithelial__#2749FE,RHC4761__Epithelial__#2749FE,RHC4763__Epithelial__#2749FE,RHC4767__Macrophage__#FFFF55,RHC4768__Epithelial__#2749FE,RHC4772__Epithelial__#2749FE,RHC4780__Epithelial__#2749FE,RHC4781__Epithelial__#2749FE,RHC4784__Epithelial__#2749FE,RHC4788__Epithelial__#2749FE,RHC4789__Epithelial__#2749FE,RHC4801__Epithelial__#2749FE,RHC4810__Macrophage__#FFFF55,RHC4813__Epithelial__#2749FE,RHC5701__Epithelial__#2749FE,RHC5892__Endothelial__#908DE5
ENSG00000204970,56147,chr5:140165875-140391936_PCDHA1_ENSG00000204970.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204977,10206,chr13:50570023-50595058_TRIM13_ENSG00000204977.5,45.9826,0,12.3011,0,0,0,0,0,142.966,0,1.48705,0,0,0,0,0,425.718,0
ENSG00000204978,100170765,chr19:41949062-41950670_C19orf69_ENSG00000204978.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204979,503497,chr11:60282885-60310194_MS4A13_ENSG00000204979.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204983,5644,chr7:142457318-142460923_PRSS1_ENSG00000204983.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204991,84501,chr16:89884586-89937727_SPIRE2_ENSG00000204991.6,143.383,318.165,0,3.53245,0,0,0,0,20.5488,0,2114.82,74.5176,0,13.05,0,0,2285.94,0
ENSG00000205002,441376,chr8:117950437-117956726_AARD_ENSG00000205002.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205015,400558,chr16:89232790-89235555_RP11-46C24.3_ENSG00000205015.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205022,390748,chr16:88880141-88933068_PABPN1L_ENSG00000205022.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205029,390144,chr11:55606227-55607214_OR5D16_ENSG00000205029.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205030,26338,chr11:55594694-55595630_OR5L2_ENSG00000205030.1,1.84764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205035,440040,chr11:49580097-49831971_RP11-707M1.1_ENSG00000205035.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205037,400553,chr16:88121646-88134591_RP11-863P13.4_ENSG00000205037.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205038,93035,chr8:110374705-110542559_PKHD1L1_ENSG00000205038.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205045,100506736,chr17:33791267-33864880_SLFN12L_ENSG00000205045.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205054,400952,chr2:45392008-45550434_AC009236.1_ENSG00000205054.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205057,574016,chr12:92813869-92885867_CLLU1OS_ENSG00000205057.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205060,84912,chr7:133974083-134001803_SLC35B4_ENSG00000205060.6,0,0,0,0,0,0.878427,0,0,0,0,0,0,7.48368,0,0,0,0,0
ENSG00000205078,100130958,chr16:77224731-77478233_SYCE1L_ENSG00000205078.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205084,79583,chr16:75562429-75657198_TMEM231_ENSG00000205084.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205085,346653,chr7:128312341-128326929_FAM71F2_ENSG00000205085.4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.908,0,0,0,0
ENSG00000205086,400950,chr2:42162507-42181406_C2orf91_ENSG00000205086.5,0,0,0,0,0,136.834,0,0,0,0,0,28.177,0,0,0,0,0,0
ENSG00000205089,645121,chr5:132083136-132142933_CCNI2_ENSG00000205089.3,0,0,0,0,0,4.93708,253.247,0,1.54096,0,0,0,0,0,0,0,0,0
ENSG00000205090,339453,chr1:1470553-1475833_TMEM240_ENSG00000205090.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205097,448831,chr4:190945505-190948412_FRG2_ENSG00000205097.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205106,374387,chr11:45792982-45793909_CTD-2210P24.4_ENSG00000205106.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205108,259308,chr9:34723051-34729464_FAM205A_ENSG00000205108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205111,344387,chr2:39402786-39456729_CDKL4_ENSG00000205111.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205116,643965,chr1:1361507-1363167_TMEM88B_ENSG00000205116.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205126,390110,chr11:44069530-44081527_ACCSL_ENSG00000205126.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205129,441054,chr4:186347393-186393417_C4orf47_ENSG00000205129.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205133,286144,chr8:93895211-94029901_TRIQK_ENSG00000205133.7,0,0,0,0,0,0,2.44034,0,2.62977,0,0,921.36,9.85632,0,0,0,0,794.251
ENSG00000205138,644096,chr19:36486089-36487220_SDHAF1_ENSG00000205138.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205143,138715,chr9:34621375-34628104_ARID3C_ENSG00000205143.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205155,55851,chr19:36230057-36245420_PSENEN_ENSG00000205155.3,221.405,0,0,0,0,0,209.128,0,29.8117,434.259,0,0,0,0,103.986,0,0,3.56163
ENSG00000205177,100131378,chr11:33719806-33757991_C11orf91_ENSG00000205177.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205181,149837,chr20:5476712-5485259_LINC00654_ENSG00000205181.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205186,646480,chr8:82351670-82445510_FABP9_ENSG00000205186.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205189,65986,chr8:81396795-81438500_ZBTB10_ENSG00000205189.7,0,0,0,0,0,0,0,0.400256,0,0,0,0,0,0,0,0,0,0
ENSG00000205208,201725,chr4:159587830-159644548_C4orf46_ENSG00000205208.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205209,284402,chr19:35084233-35166604_SCGB2B2_ENSG00000205209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205212,339184,chr17:20717932-20947073_CCDC144NL_ENSG00000205212.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205213,55366,chr11:27387507-27503980_LGR4_ENSG00000205213.9,0,0,0,0,0,0,0,0,0,11.8823,0,0,0,0,0,0,0,0
ENSG00000205220,5699,chr16:67927174-67970990_PSMB10_ENSG00000205220.7,0,0,0,0,384.382,0,0,0,296.714,0,0,105.375,0,138.991,0,420.33,0,0
ENSG00000205221,5212,chr2:36923832-37041935_VIT_ENSG00000205221.8,0,0,0,0,142.255,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205231,100506376,chr1:1108435-1133315_TTLL10-AS1_ENSG00000205231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205238,441273,chr7:102122891-102312088_SPDYE2_ENSG00000205238.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8862,0,0,0
ENSG00000205250,1874,chr16:67226071-67232821_E2F4_ENSG00000205250.4,0,117.355,115.044,0,0,0,0,0,5.8695,0,0,0,0,0,0,0,0,0
ENSG00000205268,5150,chr8:66556968-66754557_PDE7A_ENSG00000205268.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205269,100113407,chr6:11537937-11583757_TMEM170B_ENSG00000205269.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205277,10071,chr7:100612903-100662230_MUC12_ENSG00000205277.5,0.24588,238.997,3317.64,0,4609.53,34.3391,980.659,188.339,383.799,669.53,407.774,47.077,110.598,516.305,1.73131,1623.5,79.2501,21.6577
ENSG00000205279,613212,chr5:126984735-126999721_CTXN3_ENSG00000205279.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205293,100505477,chr8:58890916-58896685_RP11-1112C15.1_ENSG00000205293.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205301,152586,chr4:141363415-141419531_RP11-542P2.1_ENSG00000205301.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205302,6643,chr5:122110690-122165803_SNX2_ENSG00000205302.2,0,21.8869,0,0,0,0,0,0,0,0,64.5915,34.9234,0,0,0,0,0,328.403
ENSG00000205307,100316904,chr7:100169854-100205798_SAP25_ENSG00000205307.6,0,0,0,0,0,0,0,0,8.17296,0,0,0,0,0,0,0,0,0
ENSG00000205309,56953,chr17:17206648-17250977_NT5M_ENSG00000205309.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205323,84324,chr12:56137063-56236750_SARNP_ENSG00000205323.4,63.158,132.535,0,0,0,0,550.297,0,820.89,21.7898,0,328.317,0,0,11.5912,10.3349,0,150.275
ENSG00000205327,403284,chr12:55828520-55979255_OR6C68_ENSG00000205327.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205328,403282,chr12:55794213-55795289_OR6C65_ENSG00000205328.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205329,254786,chr12:55725484-55726420_OR6C3_ENSG00000205329.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205330,390321,chr12:55714345-55715408_OR6C1_ENSG00000205330.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205334,100129995,chr2:27928652-27938599_AC074091.13_ENSG00000205334.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205336,9289,chr16:57644563-57698944_GPR56_ENSG00000205336.7,49.0767,54.2006,168.366,0,0,0,0,0,5.17415,0,11.4961,58.8464,120.799,0,1.65803,387.753,0,126.409
ENSG00000205339,10527,chr11:9406168-9469673_IPO7_ENSG00000205339.5,8.50421,42.1863,4884.67,0,0,0,4.93551,0,0.656124,0,0,0,238.887,189.668,0,3.81332,0,20.8921
ENSG00000205352,54458,chr12:53835388-53893847_PRR13_ENSG00000205352.6,0,188.377,603.35,0,0,41.3703,1.70819,0,31.0303,30.3513,0,16.2939,45.5031,63.1923,42.3796,319.37,0,28.0176
ENSG00000205356,25851,chr7:97843935-97881563_TECPR1_ENSG00000205356.5,0,0,0,0,0,728.178,0,0,0,0,0,2.78006,11.197,15.1119,7.86159,7.40035,0,187.049
ENSG00000205358,4496,chr16:56703725-56705041_MT1H_ENSG00000205358.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205359,133482,chr5:101707485-101834720_SLCO6A1_ENSG00000205359.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205362,4489,chr16:56672577-56673999_MT1A_ENSG00000205362.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205363,388135,chr15:74032140-74045088_C15orf59_ENSG00000205363.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205364,4499,chr16:56662970-56667898_MT1M_ENSG00000205364.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205396,126536,chr19:16126096-16138272_LINC00661_ENSG00000205396.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205403,3426,chr4:110661851-110723335_CFI_ENSG00000205403.8,0,0,0,46.9588,0,0,0,0,0.46087,4.94722,0,0,0,0,0,198.294,0,61.5016
ENSG00000205409,390078,chr11:5684424-5959849_OR52E6_ENSG00000205409.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205413,54809,chr7:92728828-92747336_SAMD9_ENSG00000205413.3,224.647,65.5924,0,0,1.23245,192.2,5.66053,0,0.105031,13.8273,0,43.3626,0,0,0,0,0,0
ENSG00000205420,3853,chr12:52880957-52887041_KRT6A_ENSG00000205420.6,2.75972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205423,255919,chr16:50058320-50070999_CNEP1R1_ENSG00000205423.7,0,0,12.9638,0,0,0,0,0,11.3628,0,0,0,0,0,1033.13,0,0,0
ENSG00000205426,3887,chr12:52626303-52702947_KRT81_ENSG00000205426.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205436,91828,chr14:103566480-103576896_EXOC3L4_ENSG00000205436.3,0,0,0,0,0,42.9362,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205439,386683,chr21:45917774-46131495_KRTAP12-3_ENSG00000205439.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205442,100129669,chr9:24542949-24545944_IZUMO3_ENSG00000205442.8,0,0,0,0,8.85554,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205444,497048,chr6:4610889-4611538_RP4-529N6.1_ENSG00000205444.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205445,386679,chr21:45917774-46131495_KRTAP10-2_ENSG00000205445.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205464,92270,chr5:81575280-81682796_ATP6AP1L_ENSG00000205464.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205476,317762,chr14:99947505-100070363_CCDC85C_ENSG00000205476.4,0,186.27,281.99,2.08128,0,6.16179,0.339725,0,6.25803,0,0,0,103.371,0,0,0,0,10.8237
ENSG00000205482,100505767,chr7:76139744-77045717_AC007000.12_ENSG00000205482.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40782,0,0,0
ENSG00000205485,100133091,chr7:76139744-77045717_AC004980.7_ENSG00000205485.9,0,0,0,0,22.5046,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205495,119679,chr11:5067755-5068691_OR52J3_ENSG00000205495.1,2.33644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205496,401667,chr11:4726156-5013659_OR51A2_ENSG00000205496.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205497,401666,chr11:4726156-5013659_OR51A4_ENSG00000205497.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205500,100129724,chr2:27070614-27250064_AC013472.3_ENSG00000205500.4,2.19978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205502,388125,chr15:62455733-62457482_C2CD4B_ENSG00000205502.3,0,0,34.5624,0,0,0,0,0,0,0,0,0,0,0,134.601,0,0,0
ENSG00000205517,57139,chr19:11488235-11530018_RGL3_ENSG00000205517.8,0,684.34,0,253.695,0,0,0,3.57064,233.773,30.3877,0,0,0,0,0,0,0,2092.45
ENSG00000205531,4676,chr11:2965666-3013607_NAP1L4_ENSG00000205531.8,0,22.1514,126.667,0,0,0,32.8218,0,48.5029,14.1897,0,1.00985,1083.64,1759.14,0,21.3177,0,400.708
ENSG00000205542,7114,chrX:12993226-12995346_TMSB4X_ENSG00000205542.6,2311.27,2244.42,3151.35,642.334,0,68.6047,2273.06,2761.88,5391.55,2217.16,15.6402,2335.12,1567.94,293.353,5564.57,3183.6,514.948,5563.99
ENSG00000205544,254863,chr17:7283852-7307456_TMEM256_ENSG00000205544.3,0,0,0,0,0,0,5.01076,0,711.362,277.88,0,577.879,2247.81,0,3401.14,0,0,0
ENSG00000205559,100144603,chr22:51007289-51052409_CHKB-AS1_ENSG00000205559.3,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2153,0,0,0,0
ENSG00000205560,1375,chr22:51007289-51052409_CPT1B_ENSG00000205560.8,6.76803,0,0,0,0,0,13.9144,0,0,0,0,0,0,2.31344,0,0,0,0
ENSG00000205581,3150,chr21:40714240-40721573_HMGN1_ENSG00000205581.6,22.4246,242.374,19.5577,0,0,0,1.78709,32.0564,28.1095,39.2788,5.30094,44.5321,337.31,23.9473,30.8395,806.273,0,0
ENSG00000205592,283463,chr12:40787196-40964632_MUC19_ENSG00000205592.9,0,0,0,0.303469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205593,414918,chr22:50747458-50765489_DENND6B_ENSG00000205593.7,0,442.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295261,0
ENSG00000205609,728689,chr16:28390899-28415200_EIF3CL_ENSG00000205609.8,13.134,2.67794,6.65008,0,0,0,48.2982,0,1.67297,0,0,40.0291,70.4489,2.0356,1.85154,58.1424,0,1.79509
ENSG00000205611,107985433,chr20:29513581-29521213_RP4-610C12.4_ENSG00000205611.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205628,401337,chr7:53723201-53879624_GS1-179L18.1_ENSG00000205628.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205629,51451,chr16:25123049-25189552_LCMT1_ENSG00000205629.7,5.14436,0,0,0,0,0,1.19561,0,0,0,0,0,0,0,0,16.6001,0,0
ENSG00000205632,100128946,chr22:49288728-49294198_WI2-81516E3.1_ENSG00000205632.2,0,0,0,3.02977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205634,400932,chr22:48016791-48027318_LINC00898_ENSG00000205634.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205636,100113404,chr9:13927969-13945609_LINC00583_ENSG00000205636.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205639,388931,chr2:24232950-24286551_MFSD2B_ENSG00000205639.5,0,1.10003,0,0,0,0,0,0,0.402948,0,5.34773,0,0,1.61309,0,0,0,0
ENSG00000205642,425054,chrX:8432870-8434550_VCX3B_ENSG00000205642.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205643,150383,chr22:46639907-46646576_CDPF1_ENSG00000205643.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205649,3347,chr4:70894129-70902255_HTN3_ENSG00000205649.3,0,0,0,0,0,14.0483,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205659,91750,chr14:74551498-74667936_LIN52_ENSG00000205659.6,21.9594,0,0,0,0,0,0,0,0,0,0,74.0097,91.3005,0,0,0,0,499.513
ENSG00000205667,347527,chrX:2924653-2951612_ARSH_ENSG00000205667.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205669,641372,chr14:74077648-74100644_ACOT6_ENSG00000205669.2,0,0,0,7.86251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205670,54065,chr21:35747778-35780164_SMIM11_ENSG00000205670.6,0,0,80.3419,0,0,0,110.918,0,0,0,0,0,58.4266,0,0,0,0,114.134
ENSG00000205678,253017,chr4:65140974-65275186_TECRL_ENSG00000205678.3,0,0,0,0,0,0,0,0.378733,0,0,0,0,0,0,0,0,0,0
ENSG00000205683,8110,chr14:73086003-73360809_DPF3_ENSG00000205683.7,0,0,0,0,0,11.5561,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205693,100287284,chr12:27915670-27924209_MANSC4_ENSG00000205693.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205696,642394,chr10:1228072-1779670_ADARB2-AS1_ENSG00000205696.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205707,144363,chr12:25348149-25403870_LYRM5_ENSG00000205707.6,0,0,0,0,0,0,0,0,10.2116,0,0,0,0,0,0,0,0,0
ENSG00000205710,100130311,chr17:4736682-4806369_C17orf107_ENSG00000205710.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205718,653656,chr19:7037758-7040190_MBD3L4_ENSG00000205718.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205726,6453,chr21:34876237-35349992_ITSN1_ENSG00000205726.9,0,0,0,0,0,24.9194,0,0,0,0.578632,0,0,92.6976,1.35196,0,0,2.41357,0
ENSG00000205730,162073,chr16:19125253-19279652_ITPRIPL2_ENSG00000205730.5,0,0,0,0,0,12.0308,0,0,3.22023,0,0,0,5.77333,0.775857,0,14.2423,0,0
ENSG00000205740,107984285,chr10:1017096-1034281_AL359878.1_ENSG00000205740.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205744,79958,chr19:6436089-6482568_DENND1C_ENSG00000205744.5,0,0,0,0,0,21.784,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205755,64109,chrX:1314889-1331616_CRLF2_ENSG00000205755.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205758,9946,chr21:34876237-35349992_CRYZL1_ENSG00000205758.7,0,1.58427,0,0,0,0,3.22642,0,0,0,0,15.9059,0,24.395,0,217.747,0,0
ENSG00000205763,441212,chr7:32535037-33102409_RP9P_ENSG00000205763.9,0,43.5277,0,0,0,0,3.63394,0,0,5.69698,443.714,0,0,0,0,0,0,128.638
ENSG00000205765,285636,chr5:41904289-41921738_C5orf51_ENSG00000205765.4,0,0,0,0,0,0,0,0,0,0,0,243.78,0.803879,0,0,0,0,0
ENSG00000205771,440278,chr15:44019115-44095241_CATSPER2P1_ENSG00000205771.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08446,0,0,0,0
ENSG00000205777,2543,chrX:49363627-49373139_GAGE1_ENSG00000205777.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205784,645432,chr19:4890448-4902879_ARRDC5_ENSG00000205784.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205786,100128682,chr19:35890412-35910287_AC002511.1_ENSG00000205786.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205790,100131094,chr19:4675235-4724685_AC005594.3_ENSG00000205790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205791,503693,chr12:12508341-12510001_LOH12CR2_ENSG00000205791.2,0,0,1.64331,0,6.71754,0,0.71559,0,0,0.610694,3.55329,0,0,0,0,0.784786,0,10.5256
ENSG00000205794,344967,chr4:40044536-40159872_RP11-333E13.4_ENSG00000205794.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205795,192668,chr2:10196906-10221071_CYS1_ENSG00000205795.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205808,403313,chr9:4490443-4666674_PPAPDC2_ENSG00000205808.4,0,0,0,0,0,0,0,0,0,0.30119,0,0,0,0,0,0,0,0
ENSG00000205809,3822,chr12:10564910-10607284_KLRC2_ENSG00000205809.5,0,0,0,0,7.21156,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205810,3823,chr12:10564910-10607284_KLRC3_ENSG00000205810.4,0,0,0,0,0,0,3.91278,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205832,342346,chr16:4606490-4650715_C16orf96_ENSG00000205832.7,0.873425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205835,647309,chr3:190570665-190610218_GMNC_ENSG00000205835.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205837,400941,chr2:6868308-6910442_LINC00487_ENSG00000205837.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205838,153657,chr5:34837653-34899561_TTC23L_ENSG00000205838.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205846,93978,chr12:8608521-8630926_CLEC6A_ENSG00000205846.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0109,0,0,0
ENSG00000205847,79315,chr2:71163011-71306935_OR7E91P_ENSG00000205847.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205853,10737,chr22:32750871-32781618_RFPL3S_ENSG00000205853.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205856,150297,chr22:32544992-32555309_C22orf42_ENSG00000205856.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205857,360030,chr12:7917811-7926717_NANOGNB_ENSG00000205857.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205858,100506049,chr7:16501105-16621193_LRRC72_ENSG00000205858.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205861,542767,chr13:24304327-24476794_C1QTNF9B-AS1_ENSG00000205861.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205863,387911,chr13:24304327-24476794_C1QTNF9B_ENSG00000205863.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205864,440023,chr11:1718424-1718985_KRTAP5-6_ENSG00000205864.1,0,0,0,0,0,41.7666,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205865,100132464,chr11:1704498-1706859_FAM99B_ENSG00000205865.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205866,387742,chr11:1686826-1689086_FAM99A_ENSG00000205866.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205867,440021,chr11:1575273-1620414_KRTAP5-2_ENSG00000205867.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205869,387264,chr11:1575273-1620414_KRTAP5-1_ENSG00000205869.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205882,613211,chr8:11850691-11853821_DEFB134_ENSG00000205882.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205883,613209,chr8:11839829-11842099_DEFB135_ENSG00000205883.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205884,613210,chr8:11831445-11832108_DEFB136_ENSG00000205884.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205885,283314,chr12:7187512-7275097_C1RL-AS1_ENSG00000205885.3,442.535,0,0,0,0,0,0,0,0.18554,0,0,21.4232,0,0,0,0,0,492.603
ENSG00000205890,100128770,chr16:3072620-3089134_RP11-473M20.5_ENSG00000205890.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
