EnsemblGeneID,GeneID,Var1,RHC3546__Tcell__#C6E879,RHC4045__MastCell__#E596C5,RHC4053__Tcell__#C6E879,RHC4747__Tcell__#C6E879,RHC4771__Tcell__#C6E879,RHC4776__Tcell__#C6E879,RHC4804__Tcell__#C6E879,RHL2752__Tcell__#C6E879,RHC5620__Tcell__#C6E879,RHC5646__Tcell__#C6E879,RHC5699__Tcell__#C6E879,RHC5702__Tcell__#C6E879,RHC5827__Tcell__#C6E879,RHC5910__Tcell__#C6E879,RHC5982__Tcell__#C6E879,RHC5995__Tcell__#C6E879,RHC6004__Tcell__#C6E879
ENSG00000199072,406888,chr9:96928570-96966850_MIRLET7F1_ENSG00000199072.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199075,407015,chr3:37903450-38025960_MIR26A1_ENSG00000199075.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199077,406918,chr11:43577985-43902276_MIR129-2_ENSG00000199077.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199080,442890,chr6:52011611-52015917_MIR133B_ENSG00000199080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199082,442909,chr14:100437785-100610573_MIR342_ENSG00000199082.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199085,406940,chr7:25989538-25989606_MIR148A_ENSG00000199085.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199088,494328,chr14:101488365-101488491_MIR379_ENSG00000199088.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199090,442900,chr11:74975225-75062873_MIR326_ENSG00000199090.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199092,574434,chr14:101532248-101532328_MIR410_ENSG00000199092.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199094,407032,chr6:71931159-72130472_MIR30C2_ENSG00000199094.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199095,442917,chr19:54290850-54291423_MIR372_ENSG00000199095.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199102,442895,chr4:113434671-113578748_MIR302C_ENSG00000199102.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199104,442911,chr10:87359311-88126250_MIR346_ENSG00000199104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199107,574413,chr14:101531636-101531715_MIR409_ENSG00000199107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199109,693121,chr14:101489661-101489757_MIR411_ENSG00000199109.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199121,407017,chr2:219262978-219270664_MIR26B_ENSG00000199121.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199122,442892,chr12:54624723-54745633_MIR148B_ENSG00000199122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199127,494332,chr8:13947372-15095848_MIR383_ENSG00000199127.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199130,100126355,chr16:14396144-14420210_MIR365A_ENSG00000199130.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199132,554214,chrX:133674370-133674461_MIR450A1_ENSG00000199132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199133,406886,chr9:96928570-96966850_MIRLET7D_ENSG00000199133.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199135,406893,chr1:65524116-65524191_MIR101-1_ENSG00000199135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199143,442918,chr19:54291958-54292027_MIR373_ENSG00000199143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199145,442896,chr4:113434671-113578748_MIR302D_ENSG00000199145.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199150,406890,chr3:52288436-52333083_MIRLET7G_ENSG00000199150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199151,442905,chr14:101340829-101340922_MIR337_ENSG00000199151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199153,407033,chr8:135817118-135817188_MIR30D_ENSG00000199153.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199156,494334,chr15:64163128-64163218_MIR422A_ENSG00000199156.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199157,406990,chr14:23851198-23877486_MIR208A_ENSG00000199157.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199158,407053,chr7:129414531-129414609_MIR96_ENSG00000199158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199161,406913,chr9:139543061-139567130_MIR126_ENSG00000199161.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199165,406881,chr9:96928570-96966850_MIRLET7A1_ENSG00000199165.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199168,442919,chrX:73164158-73513409_MIR374A_ENSG00000199168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199169,442912,chr4:113434671-113578748_MIR367_ENSG00000199169.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199172,442903,chr12:95702195-95702289_MIR331_ENSG00000199172.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199177,407035,chr9:21455482-21559668_MIR31_ENSG00000199177.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199179,406891,chr12:62995530-63007855_MIRLET7I_ENSG00000199179.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199212,26766,chr8:55243246-55243455_RNU105C_ENSG00000199212.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199311,100033808,chr15:25068793-25492435_SNORD115-34_ENSG00000199311.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199377,26828,chr1:45140363-45191263_RNU5F-1_ENSG00000199377.1,0,0,0,0,0,0,0,0,0,0,0,0,63339.7,0,0,0,0
ENSG00000199390,767583,chr14:101426845-101433377_SNORD114-7_ENSG00000199390.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199405,109617001,chr8:56792371-56923940_SNORA1_ENSG00000199405.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199436,692053,chr14:21853352-21924285_SNORD9_ENSG00000199436.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199453,100033449,chr15:25068793-25492435_SNORD115-12_ENSG00000199453.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199477,677814,chr13:45911007-45965872_SNORA31_ENSG00000199477.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199489,100033801,chr15:25068793-25492435_SNORD115-25_ENSG00000199489.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199568,26831,chr15:65526797-65592956_RNU5A-1_ENSG00000199568.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199574,595100,chr15:66790354-66858317_SNORD18C_ENSG00000199574.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199575,767577,chr14:101403737-101426536_SNORD114-1_ENSG00000199575.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199593,767592,chr14:101433988-101452987_SNORD114-14_ENSG00000199593.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199631,26818,chr19:49949554-49995565_SNORD33_ENSG00000199631.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199666,109616984,chr1:91123306-91123520_U3_ENSG00000199666.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199704,100033803,chr15:25068793-25492435_SNORD115-29_ENSG00000199704.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199712,100033437,chr15:25068793-25492435_SNORD115-2_ENSG00000199712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199744,26815,chr9:136215068-136218281_SNORD36A_ENSG00000199744.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199782,100033446,chr15:25068793-25492435_SNORD115-9_ENSG00000199782.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199785,619565,chr11:799178-812880_SNORA52_ENSG00000199785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199787,109616959,chr16:30418617-30441396_SNORA42_ENSG00000199787.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199798,767581,chr14:101403737-101426536_SNORD114-5_ENSG00000199798.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199833,100033603,chr15:25068793-25492435_SNORD115-21_ENSG00000199833.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199914,767594,chr14:101433988-101452987_SNORD114-16_ENSG00000199914.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199942,767597,chr14:101433988-101452987_SNORD114-19_ENSG00000199942.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199960,100033451,chr15:25068793-25492435_SNORD115-14_ENSG00000199960.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199961,677849,chr17:74553847-74583038_SNORD1B_ENSG00000199961.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199968,100033458,chr15:25068793-25492435_SNORD115-19_ENSG00000199968.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199970,100033440,chr15:25068793-25492435_SNORD115-3_ENSG00000199970.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199990,56664,chr5:140090859-140090958_VTRNA1-1_ENSG00000199990.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200087,26768,chr1:28832454-28865812_SNORA73B_ENSG00000200087.1,0,0,0,0,0,0,0,2052.78,0,0,0,0,0,0,0,0,0
ENSG00000200089,767612,chr14:101459572-101459647_SNORD114-31_ENSG00000200089.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200156,26832,chr15:65597014-65597130_RNU5B-1_ENSG00000200156.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200163,100033456,chr15:25068793-25492435_SNORD115-18_ENSG00000200163.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200215,767566,chr14:101403737-101426536_SNORD113-6_ENSG00000200215.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200259,26816,chr19:49949554-49995565_SNORD35A_ENSG00000200259.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200279,767588,chr14:101433388-101433460_SNORD114-10_ENSG00000200279.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200367,767568,chr14:101403737-101426536_SNORD113-8_ENSG00000200367.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200394,100124536,chr17:65713948-65740647_SNORA38B_ENSG00000200394.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200406,767603,chr14:101433988-101452987_SNORD114-23_ENSG00000200406.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200413,767606,chr14:101453382-101453454_SNORD114-26_ENSG00000200413.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200463,727676,chr17:8076554-8079717_SNORD118_ENSG00000200463.1,521.196,1370.99,0,329.04,1660.3,1118.64,0,2435.27,0,0,1417.12,0,0,0,0,0,0
ENSG00000200478,100033815,chr15:25068793-25492435_SNORD115-41_ENSG00000200478.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200480,767609,chr14:101455466-101455538_SNORD114-28_ENSG00000200480.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200486,100033448,chr15:25068793-25492435_SNORD115-11_ENSG00000200486.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200503,100033442,chr15:25068793-25492435_SNORD115-5_ENSG00000200503.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200534,594839,chr6:133135579-133138703_SNORA33_ENSG00000200534.1,0,0,0,0,0,0,4434.94,1612.06,0,1603.77,0,0,0,0,0,0,0
ENSG00000200564,100033813,chr15:25068793-25492435_SNORD115-39_ENSG00000200564.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200593,100033807,chr15:25068793-25492435_SNORD115-33_ENSG00000200593.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200608,767589,chr14:101433988-101452987_SNORD114-11_ENSG00000200608.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200612,767605,chr14:101433988-101452987_SNORD114-25_ENSG00000200612.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200623,595098,chr15:66790354-66858317_SNORD18A_ENSG00000200623.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200632,767567,chr14:101403737-101426536_SNORD113-7_ENSG00000200632.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200636,767608,chr14:101454497-101454567_SNORD114-27_ENSG00000200636.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200638,100033811,chr15:25068793-25492435_SNORD115-37_ENSG00000200638.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200656,677795,chr7:45139698-45151646_SNORA5B_ENSG00000200656.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200661,100033422,chr15:25068793-25492435_SNORD116-10_ENSG00000200661.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200680,100033441,chr15:25068793-25492435_SNORD115-4_ENSG00000200680.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200726,100033445,chr15:25068793-25492435_SNORD115-8_ENSG00000200726.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200757,100033454,chr15:25068793-25492435_SNORD115-16_ENSG00000200757.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200785,319103,chr14:21853352-21924285_SNORD8_ENSG00000200785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200792,677846,chr21:33664123-33765335_SNORA80_ENSG00000200792.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200795,26835,chr12:120730899-120731040_RNU4-1_ENSG00000200795.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200801,100036565,chr15:25068793-25492435_SNORD115-28_ENSG00000200801.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200812,100033443,chr15:25068793-25492435_SNORD115-6_ENSG00000200812.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200816,677820,chr6:31588496-31605548_SNORA38_ENSG00000200816.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200823,767578,chr14:101403737-101426536_SNORD114-2_ENSG00000200823.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200879,85391,chr11:122928196-122933938_SNORD14E_ENSG00000200879.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200913,94161,chr1:45205489-45244451_SNORD46_ENSG00000200913.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200949,100033806,chr15:25068793-25492435_SNORD115-32_ENSG00000200949.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200959,26821,chr5:138282408-138667360_SNORA74A_ENSG00000200959.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200983,619562,chr11:8703957-8932498_SNORA3_ENSG00000200983.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200987,100033804,chr15:25068793-25492435_SNORD115-30_ENSG00000200987.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201025,109617014,chr21:17442841-17999716_SNORD74_ENSG00000201025.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201098,6084,chr7:148684227-148684340_RNY1_ENSG00000201098.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201129,109617023,chr1:154179181-154243986_SNORA58_ENSG00000201129.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201143,100033816,chr15:25492491-25492573_SNORD115-42_ENSG00000201143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201183,101954272,chr1:147835126-147931933_RNVU1-12_ENSG00000201183.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201229,109616971,chr3:183165395-183173801_SNORA63_ENSG00000201229.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201240,767585,chr14:101426845-101433377_SNORD114-9_ENSG00000201240.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201247,767591,chr14:101433988-101452987_SNORD114-13_ENSG00000201247.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201263,767582,chr14:101403737-101426536_SNORD114-6_ENSG00000201263.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201264,114655,chr4:152020724-152246784_SNORD73_ENSG00000201264.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201300,100036564,chr15:25068793-25492435_SNORD115-27_ENSG00000201300.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201302,26783,chr9:130209952-130213684_SNORA65_ENSG00000201302.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1915.23,0,0,0
ENSG00000201318,767611,chr14:101458255-101458327_SNORD114-30_ENSG00000201318.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201326,100033799,chr15:25068793-25492435_SNORD115-22_ENSG00000201326.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201330,692092,chr6:29523291-29601753_SNORD32B_ENSG00000201330.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201331,100033800,chr15:25068793-25492435_SNORD115-23_ENSG00000201331.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201348,26767,chr20:8112823-8949003_RNU105B_ENSG00000201348.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201388,109616972,chr19:33087912-33169206_SNORA68_ENSG00000201388.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201448,109616970,chr1:36881427-36916086_SNORA63_ENSG00000201448.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201457,677834,chr1:40026487-40042462_SNORA55_ENSG00000201457.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201482,100033455,chr15:25068793-25492435_SNORD115-17_ENSG00000201482.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201487,26804,chr1:76190035-76260764_SNORD45B_ENSG00000201487.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201544,692157,chr1:212458878-212535200_SNORA16B_ENSG00000201544.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201557,767593,chr14:101433988-101452987_SNORD114-15_ENSG00000201557.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201558,101954276,chr1:145382756-145382920_RNVU1-6_ENSG00000201558.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201569,767595,chr14:101433988-101452987_SNORD114-17_ENSG00000201569.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201634,100033822,chr15:25497371-25684128_SNORD115-48_ENSG00000201634.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201643,677801,chr7:75528517-75623977_SNORA14A_ENSG00000201643.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201654,101954275,chr14:32671250-32671357_RNU6-7_ENSG00000201654.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201672,767564,chr14:101402827-101402902_SNORD113-4_ENSG00000201672.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201675,26819,chr19:49949554-49995565_SNORD32A_ENSG00000201675.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201679,100033453,chr15:25068793-25492435_SNORD115-15_ENSG00000201679.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201689,767610,chr14:101456427-101456497_SNORD114-29_ENSG00000201689.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201700,767563,chr14:101361106-101402336_SNORD113-3_ENSG00000201700.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201754,26797,chr6:31802384-31807541_SNORD52_ENSG00000201754.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201772,677796,chr7:45139698-45151646_SNORA5C_ENSG00000201772.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201785,692233,chr6:31496493-31526606_SNORD117_ENSG00000201785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201823,26801,chr6:31802384-31807541_SNORD48_ENSG00000201823.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201831,338433,chr15:25068793-25492435_SNORD115-1_ENSG00000201831.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201839,767579,chr14:101403737-101426536_SNORD114-3_ENSG00000201839.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201847,109616978,chr13:107820882-108519083_SNORD31_ENSG00000201847.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201899,767604,chr14:101433988-101452987_SNORD114-24_ENSG00000201899.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201907,100033812,chr15:25068793-25492435_SNORD115-38_ENSG00000201907.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201943,100033447,chr15:25068793-25492435_SNORD115-10_ENSG00000201943.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201950,767569,chr14:101403737-101426536_SNORD113-9_ENSG00000201950.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201969,100033460,chr15:25068793-25492435_SNORD115-20_ENSG00000201969.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201992,100033809,chr15:25068793-25492435_SNORD115-35_ENSG00000201992.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201998,677808,chr11:9406168-9469673_SNORA23_ENSG00000201998.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202031,94162,chr1:45205489-45244451_SNORD38A_ENSG00000202031.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202048,767598,chr14:101433988-101452987_SNORD114-20_ENSG00000202048.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202111,56663,chr5:140098509-140098598_VTRNA1-2_ENSG00000202111.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202142,767596,chr14:101433988-101452987_SNORD114-18_ENSG00000202142.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202188,100033805,chr15:25068793-25492435_SNORD115-31_ENSG00000202188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202189,109616992,chr9:20658307-21031635_SNORA30_ENSG00000202189.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202191,767561,chr14:101361106-101402336_SNORD113-1_ENSG00000202191.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202252,85389,chr11:122928196-122933938_SNORD14C_ENSG00000202252.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202261,100033818,chr15:25496005-25496087_SNORD115-44_ENSG00000202261.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202270,767590,chr14:101433988-101452987_SNORD114-12_ENSG00000202270.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202293,767600,chr14:101433988-101452987_SNORD114-22_ENSG00000202293.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202314,692075,chr11:93394804-93547861_SNORD6_ENSG00000202314.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202337,101954278,chr14:32672368-32672475_RNU6-8_ENSG00000202337.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5388.62,0
ENSG00000202354,6085,chr7:148680846-148680948_RNY3_ENSG00000202354.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202373,100033817,chr15:25494344-25494426_SNORD115-43_ENSG00000202373.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202377,109623459,chr7:115221368-115221496_SNORA25_ENSG00000202377.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202400,25826,chr2:232318241-232348352_SNORD82_ENSG00000202400.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202499,100033810,chr15:25068793-25492435_SNORD115-36_ENSG00000202499.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202503,26817,chr19:49949554-49995565_SNORD34_ENSG00000202503.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202515,56662,chr5:140105742-140105831_VTRNA1-3_ENSG00000202515.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
